Series_reference,Period,Data_value
BDCQ.SEA2PA,2015.06,2371.953084
BDCQ.SEA2PA,2015.09,2453.821521
BDCQ.SEA2PA,2015.12,2298.532165
BDCQ.SEA2PA,2016.03,2318.792064
BDCQ.SEA2PA,2016.06,2217.851111
BDCQ.SEA2PA,2016.09,2531.322165
BDCQ.SEA2PA,2016.12,2540.22724
BDCQ.SEA2PA,2017.03,2244.464375
BDCQ.SEA2PA,2017.06,2326.07493
BDCQ.SEA2PA,2017.09,2633.885002
BDCQ.SEA2PA,2017.12,2651.341448
BDCQ.SEA2PA,2018.03,2300.002173
BDCQ.SEA2PA,2018.06,2397.209586
BDCQ.SEA2PA,2018.09,2703.877114
BDCQ.SEA2PA,2018.12,2769.586747
BDCQ.SEA2PA,2019.03,2334.781896
BDCQ.SEA2PA,2019.06,2487.3535
BDCQ.SEA2PA,2019.09,2900.203488
BDCQ.SEA2PA,2019.12,2933.777553
BDCQ.SEA2PA,2020.03,2458.057625
BDCQ.SEA2PA,2020.06,2669.473373
BDCQ.SEA2PA,2020.09,2993.298532
BDCQ.SEA2PA,2020.12,3130.805567
BDCQ.SEA2PA,2021.03,2589.012859
BDCQ.SEA2PA,2021.06,3098.662059
BDCQ.SEA2PS,2011.06,
BDCQ.SEA2PS,2011.09,
BDCQ.SEA2PS,2011.12,
BDCQ.SEA2PS,2012.03,
BDCQ.SEA2PS,2012.06,
BDCQ.SEA2PS,2012.09,
BDCQ.SEA2PS,2012.12,
BDCQ.SEA2PS,2013.03,
BDCQ.SEA2PS,2013.06,
BDCQ.SEA2PS,2013.09,
BDCQ.SEA2PS,2013.12,
BDCQ.SEA2PS,2014.03,
BDCQ.SEA2PS,2014.06,
BDCQ.SEA2PS,2014.09,
BDCQ.SEA2PS,2014.12,
BDCQ.SEA2PS,2015.03,
BDCQ.SEA2PS,2015.06,
BDCQ.SEA2PS,2015.09,
BDCQ.SEA2PS,2015.12,
BDCQ.SEA2PS,2016.03,
BDCQ.SEA2PS,2016.06,
BDCQ.SEA2PS,2016.09,
BDCQ.SEA2PS,2016.12,
BDCQ.SEA2PS,2017.03,
BDCQ.SEA2PS,2017.06,
BDCQ.SEA2PS,2017.09,
BDCQ.SEA2PS,2017.12,
BDCQ.SEA2PS,2018.03,
BDCQ.SEA2PS,2018.06,
BDCQ.SEA2PS,2018.09,
BDCQ.SEA2PS,2018.12,
BDCQ.SEA2PS,2019.03,
BDCQ.SEA2PS,2019.06,
BDCQ.SEA2PS,2019.09,
BDCQ.SEA2PS,2019.12,
BDCQ.SEA2PS,2020.03,
BDCQ.SEA2PS,2020.06,
BDCQ.SEA2PS,2020.09,
BDCQ.SEA2PS,2020.12,
BDCQ.SEA2PT,2011.06,
BDCQ.SEA2PT,2011.09,
BDCQ.SEA2PT,2011.12,
BDCQ.SEA2PT,2012.03,
BDCQ.SEA2PT,2012.06,
BDCQ.SEA2PT,2012.09,
BDCQ.SEA2PT,2012.12,
BDCQ.SEA2PT,2013.03,
BDCQ.SEA2PT,2013.06,
BDCQ.SEA2PT,2013.09,
BDCQ.SEA2PT,2013.12,
BDCQ.SEA2PT,2014.03,
BDCQ.SEA2PT,2014.06,
BDCQ.SEA2PT,2014.09,
BDCQ.SEA2PT,2014.12,
BDCQ.SEA2PT,2015.03,
BDCQ.SEA2PT,2015.06,
BDCQ.SEA2PT,2015.09,
BDCQ.SEA2PT,2015.12,
BDCQ.SEA2PT,2016.03,
BDCQ.SEA2PT,2016.06,
BDCQ.SEA2PT,2016.09,
BDCQ.SEA2PT,2016.12,
BDCQ.SEA2PT,2017.03,
BDCQ.SEA2PT,2017.06,
BDCQ.SEA2PT,2017.09,
BDCQ.SEA2PT,2017.12,
BDCQ.SEA2PT,2018.03,
BDCQ.SEA2PT,2018.06,
BDCQ.SEA2PT,2018.09,
BDCQ.SEA2PT,2018.12,
BDCQ.SEA2PT,2019.03,
BDCQ.SEA2PT,2019.06,
BDCQ.SEA2PT,2019.09,
BDCQ.SEA2PT,2019.12,
BDCQ.SEA2PT,2020.03,
BDCQ.SEA2PT,2020.06,
BDCQ.SEA2PT,2020.09,
BDCQ.SEA2PT,2020.12,
BDCQ.SEA2QA,2011.06,2217.745933
BDCQ.SEA2QA,2011.09,2223.728185
BDCQ.SEA2QA,2011.12,2346.603741
BDCQ.SEA2QA,2012.03,2296.719026
BDCQ.SEA2QA,2012.06,2371.058429
BDCQ.SEA2QA,2012.09,2337.703688
BDCQ.SEA2QA,2012.12,2453.668284
BDCQ.SEA2QA,2013.03,2344.120157
BDCQ.SEA2QA,2013.06,2455.974069
BDCQ.SEA2QA,2013.09,2429.640286
BDCQ.SEA2QA,2013.12,2609.650149
BDCQ.SEA2QA,2014.03,2386.216083
BDCQ.SEA2QA,2014.06,2558.416685
BDCQ.SEA2QA,2014.09,2546.274062
BDCQ.SEA2QA,2014.12,2683.12435
BDCQ.SEA2QA,2015.03,2487.307392
BDCQ.SEA2QA,2015.06,2647.245152
BDCQ.SEA2QA,2015.09,2713.315443
BDCQ.SEA2QA,2015.12,2780.705115
BDCQ.SEA2QA,2016.03,2741.886105
BDCQ.SEA2QA,2016.06,2752.957098
BDCQ.SEA2QA,2016.09,2781.832085
BDCQ.SEA2QA,2016.12,2840.273097
BDCQ.SEA2QA,2017.03,2848.643084
BDCQ.SEA2QA,2017.06,2900.512679
BDCQ.SEA2QA,2017.09,2971.108006
BDCQ.SEA2QA,2017.12,3076.557312
BDCQ.SEA2QA,2018.03,3063.7162
BDCQ.SEA2QA,2018.06,3113.588601
BDCQ.SEA2QA,2018.09,3248.767419
BDCQ.SEA2QA,2018.12,3426.123162
BDCQ.SEA2QA,2019.03,3135.829612
BDCQ.SEA2QA,2019.06,3354.654265
BDCQ.SEA2QA,2019.09,3447.76497
BDCQ.SEA2QA,2019.12,3767.348517
BDCQ.SEA2QA,2020.03,3413.018203
BDCQ.SEA2QA,2020.06,3609.584359
BDCQ.SEA2QA,2020.09,3880.743551
BDCQ.SEA2QA,2020.12,3816.414798
BDCQ.SEA2QA,2021.03,3834.670979
BDCQ.SEA2QA,2021.06,3917.569676
BDCQ.SEA2QS,2011.06,
BDCQ.SEA2QS,2011.09,
BDCQ.SEA2QS,2011.12,
BDCQ.SEA2QS,2012.03,
BDCQ.SEA2QS,2012.06,
BDCQ.SEA2QS,2012.09,
BDCQ.SEA2QS,2012.12,
BDCQ.SEA2QS,2013.03,
BDCQ.SEA2QS,2013.06,
BDCQ.SEA2QS,2013.09,
BDCQ.SEA2QS,2013.12,
BDCQ.SEA2QS,2014.03,
BDCQ.SEA2QS,2014.06,
BDCQ.SEA2QS,2014.09,
BDCQ.SEA2QS,2014.12,
BDCQ.SEA2QS,2015.03,
BDCQ.SEA2QS,2015.06,
BDCQ.SEA2QS,2015.09,
BDCQ.SEA2QS,2015.12,
BDCQ.SEA2QS,2016.03,
BDCQ.SEA2QS,2016.06,
BDCQ.SEA2QS,2016.09,
BDCQ.SEA2QS,2016.12,
BDCQ.SEA2QS,2017.03,
BDCQ.SEA2QS,2017.06,
BDCQ.SEA2QS,2017.09,
BDCQ.SEA2QS,2017.12,
BDCQ.SEA2QS,2018.03,
BDCQ.SEA2QS,2018.06,
BDCQ.SEA2QS,2018.09,
BDCQ.SEA2QS,2018.12,
BDCQ.SEA2QS,2019.03,
BDCQ.SEA2QS,2019.06,
BDCQ.SEA2QS,2019.09,
BDCQ.SEA2QS,2019.12,
BDCQ.SEA2QS,2020.03,
BDCQ.SEA2QS,2020.06,
BDCQ.SEA2QS,2020.09,
BDCQ.SEA2QS,2020.12,
BDCQ.SEA2QT,2011.06,
BDCQ.SEA2QT,2011.09,
BDCQ.SEA2QT,2011.12,
BDCQ.SEA2QT,2012.03,
BDCQ.SEA2QT,2012.06,
BDCQ.SEA2QT,2012.09,
BDCQ.SEA2QT,2012.12,
BDCQ.SEA2QT,2013.03,
BDCQ.SEA2QT,2013.06,
BDCQ.SEA2QT,2013.09,
BDCQ.SEA2QT,2013.12,
BDCQ.SEA2QT,2014.03,
BDCQ.SEA2QT,2014.06,
BDCQ.SEA2QT,2014.09,
BDCQ.SEA2QT,2014.12,
BDCQ.SEA2QT,2015.03,
BDCQ.SEA2QT,2015.06,
BDCQ.SEA2QT,2015.09,
BDCQ.SEA2QT,2015.12,
BDCQ.SEA2QT,2016.03,
BDCQ.SEA2QT,2016.06,
BDCQ.SEA2QT,2016.09,
BDCQ.SEA2QT,2016.12,
BDCQ.SEA2QT,2017.03,
BDCQ.SEA2QT,2017.06,
BDCQ.SEA2QT,2017.09,
BDCQ.SEA2QT,2017.12,
BDCQ.SEA2QT,2018.03,
BDCQ.SEA2QT,2018.06,
BDCQ.SEA2QT,2018.09,
BDCQ.SEA2QT,2018.12,
BDCQ.SEA2QT,2019.03,
BDCQ.SEA2QT,2019.06,
BDCQ.SEA2QT,2019.09,
BDCQ.SEA2QT,2019.12,
BDCQ.SEA2QT,2020.03,
BDCQ.SEA2QT,2020.06,
BDCQ.SEA2QT,2020.09,
BDCQ.SEA2QT,2020.12,
BDCQ.SEA2RA,2011.06,329.970822
BDCQ.SEA2RA,2011.09,356.953532
BDCQ.SEA2RA,2011.12,362.492167
BDCQ.SEA2RA,2012.03,341.84306
BDCQ.SEA2RA,2012.06,328.237612
BDCQ.SEA2RA,2012.09,347.174417
BDCQ.SEA2RA,2012.12,347.821382
BDCQ.SEA2RA,2013.03,323.848568
BDCQ.SEA2RA,2013.06,330.434754
BDCQ.SEA2RA,2013.09,355.476295
BDCQ.SEA2RA,2013.12,364.655175
BDCQ.SEA2RA,2014.03,334.42604
BDCQ.SEA2RA,2014.06,344.574839
BDCQ.SEA2RA,2014.09,366.627956
BDCQ.SEA2RA,2014.12,382.478375
BDCQ.SEA2RA,2015.03,346.992525
BDCQ.SEA2RA,2015.06,361.814636
BDCQ.SEA2RA,2015.09,393.450871
BDCQ.SEA2RA,2015.12,399.324833
BDCQ.SEA2RA,2016.03,385.898865
BDCQ.SEA2RA,2016.06,389.311411
BDCQ.SEA2RA,2016.09,405.783191
BDCQ.SEA2RA,2016.12,421.020525
BDCQ.SEA2RA,2017.03,411.86019
BDCQ.SEA2RA,2017.06,418.426463
BDCQ.SEA2RA,2017.09,428.567292
BDCQ.SEA2RA,2017.12,445.057627
BDCQ.SEA2RA,2018.03,437.542312
BDCQ.SEA2RA,2018.06,438.288716
BDCQ.SEA2RA,2018.09,470.644234
BDCQ.SEA2RA,2018.12,482.499208
BDCQ.SEA2RA,2019.03,460.152761
BDCQ.SEA2RA,2019.06,467.171126
BDCQ.SEA2RA,2019.09,494.796038
BDCQ.SEA2RA,2019.12,530.849495
BDCQ.SEA2RA,2020.03,481.949073
BDCQ.SEA2RA,2020.06,442.835442
BDCQ.SEA2RA,2020.09,475.778757
BDCQ.SEA2RA,2020.12,477.947003
BDCQ.SEA2RA,2021.03,460.853028
BDCQ.SEA2RA,2021.06,457.05543
BDCQ.SEA2RS,2011.06,
BDCQ.SEA2RS,2011.09,
BDCQ.SEA2RS,2011.12,
BDCQ.SEA2RS,2012.03,
BDCQ.SEA2RS,2012.06,
BDCQ.SEA2RS,2012.09,
BDCQ.SEA2RS,2012.12,
BDCQ.SEA2RS,2013.03,
BDCQ.SEA2RS,2013.06,
BDCQ.SEA2RS,2013.09,
BDCQ.SEA2RS,2013.12,
BDCQ.SEA2RS,2014.03,
BDCQ.SEA2RS,2014.06,
BDCQ.SEA2RS,2014.09,
BDCQ.SEA2RS,2014.12,
BDCQ.SEA2RS,2015.03,
BDCQ.SEA2RS,2015.06,
BDCQ.SEA2RS,2015.09,
BDCQ.SEA2RS,2015.12,
BDCQ.SEA2RS,2016.03,
BDCQ.SEA2RS,2016.06,
BDCQ.SEA2RS,2016.09,
BDCQ.SEA2RS,2016.12,
BDCQ.SEA2RS,2017.03,
BDCQ.SEA2RS,2017.06,
BDCQ.SEA2RS,2017.09,
BDCQ.SEA2RS,2017.12,
BDCQ.SEA2RS,2018.03,
BDCQ.SEA2RS,2018.06,
BDCQ.SEA2RS,2018.09,
BDCQ.SEA2RS,2018.12,
BDCQ.SEA2RS,2019.03,
BDCQ.SEA2RS,2019.06,
BDCQ.SEA2RS,2019.09,
BDCQ.SEA2RS,2019.12,
BDCQ.SEA2RS,2020.03,
BDCQ.SEA2RS,2020.06,
BDCQ.SEA2RS,2020.09,
BDCQ.SEA2RS,2020.12,
BDCQ.SEA2RT,2011.06,
BDCQ.SEA2RT,2011.09,
BDCQ.SEA2RT,2011.12,
BDCQ.SEA2RT,2012.03,
BDCQ.SEA2RT,2012.06,
BDCQ.SEA2RT,2012.09,
BDCQ.SEA2RT,2012.12,
BDCQ.SEA2RT,2013.03,
BDCQ.SEA2RT,2013.06,
BDCQ.SEA2RT,2013.09,
BDCQ.SEA2RT,2013.12,
BDCQ.SEA2RT,2014.03,
BDCQ.SEA2RT,2014.06,
BDCQ.SEA2RT,2014.09,
BDCQ.SEA2RT,2014.12,
BDCQ.SEA2RT,2015.03,
BDCQ.SEA2RT,2015.06,
BDCQ.SEA2RT,2015.09,
BDCQ.SEA2RT,2015.12,
BDCQ.SEA2RT,2016.03,
BDCQ.SEA2RT,2016.06,
BDCQ.SEA2RT,2016.09,
BDCQ.SEA2RT,2016.12,
BDCQ.SEA2RT,2017.03,
BDCQ.SEA2RT,2017.06,
BDCQ.SEA2RT,2017.09,
BDCQ.SEA2RT,2017.12,
BDCQ.SEA2RT,2018.03,
BDCQ.SEA2RT,2018.06,
BDCQ.SEA2RT,2018.09,
BDCQ.SEA2RT,2018.12,
BDCQ.SEA2RT,2019.03,
BDCQ.SEA2RT,2019.06,
BDCQ.SEA2RT,2019.09,
BDCQ.SEA2RT,2019.12,
BDCQ.SEA2RT,2020.03,
BDCQ.SEA2RT,2020.06,
BDCQ.SEA2RT,2020.09,
BDCQ.SEA2RT,2020.12,
BDCQ.SEA2SA,2011.06,530.637491
BDCQ.SEA2SA,2011.09,541.217727
BDCQ.SEA2SA,2011.12,556.436855
BDCQ.SEA2SA,2012.03,541.480159
BDCQ.SEA2SA,2012.06,541.898065
BDCQ.SEA2SA,2012.09,547.778953
BDCQ.SEA2SA,2012.12,561.057763
BDCQ.SEA2SA,2013.03,548.139685
BDCQ.SEA2SA,2013.06,550.855179
BDCQ.SEA2SA,2013.09,559.173943
BDCQ.SEA2SA,2013.12,580.880738
BDCQ.SEA2SA,2014.03,557.420467
BDCQ.SEA2SA,2014.06,576.46854
BDCQ.SEA2SA,2014.09,589.655862
BDCQ.SEA2SA,2014.12,613.659712
BDCQ.SEA2SA,2015.03,578.344006
BDCQ.SEA2SA,2015.06,605.888687
BDCQ.SEA2SA,2015.09,623.448932
BDCQ.SEA2SA,2015.12,638.272194
BDCQ.SEA2SA,2016.03,621.020454
BDCQ.SEA2SA,2016.06,647.208602
BDCQ.SEA2SA,2016.09,648.152657
BDCQ.SEA2SA,2016.12,675.993079
BDCQ.SEA2SA,2017.03,660.178097
BDCQ.SEA2SA,2017.06,692.855959
BDCQ.SEA2SA,2017.09,682.809678
BDCQ.SEA2SA,2017.12,724.931569
BDCQ.SEA2SA,2018.03,701.563995
BDCQ.SEA2SA,2018.06,732.132526
BDCQ.SEA2SA,2018.09,734.815021
BDCQ.SEA2SA,2018.12,776.846562
BDCQ.SEA2SA,2019.03,728.694581
BDCQ.SEA2SA,2019.06,774.031627
BDCQ.SEA2SA,2019.09,782.696474
BDCQ.SEA2SA,2019.12,841.528987
BDCQ.SEA2SA,2020.03,786.269467
BDCQ.SEA2SA,2020.06,775.354665
BDCQ.SEA2SA,2020.09,842.483599
BDCQ.SEA2SA,2020.12,858.670588
BDCQ.SEA2SA,2021.03,848.497185
BDCQ.SEA2SA,2021.06,883.664209
BDCQ.SEA2SS,2011.06,
BDCQ.SEA2SS,2011.09,
BDCQ.SEA2SS,2011.12,
BDCQ.SEA2SS,2012.03,
BDCQ.SEA2SS,2012.06,
BDCQ.SEA2SS,2012.09,
BDCQ.SEA2SS,2012.12,
BDCQ.SEA2SS,2013.03,
BDCQ.SEA2SS,2013.06,
BDCQ.SEA2SS,2013.09,
BDCQ.SEA2SS,2013.12,
BDCQ.SEA2SS,2014.03,
BDCQ.SEA2SS,2014.06,
BDCQ.SEA2SS,2014.09,
BDCQ.SEA2SS,2014.12,
BDCQ.SEA2SS,2015.03,
BDCQ.SEA2SS,2015.06,
BDCQ.SEA2SS,2015.09,
BDCQ.SEA2SS,2015.12,
BDCQ.SEA2SS,2016.03,
BDCQ.SEA2SS,2016.06,
BDCQ.SEA2SS,2016.09,
BDCQ.SEA2SS,2016.12,
BDCQ.SEA2SS,2017.03,
BDCQ.SEA2SS,2017.06,
BDCQ.SEA2SS,2017.09,
BDCQ.SEA2SS,2017.12,
BDCQ.SEA2SS,2018.03,
BDCQ.SEA2SS,2018.06,
BDCQ.SEA2SS,2018.09,
BDCQ.SEA2SS,2018.12,
BDCQ.SEA2SS,2019.03,
BDCQ.SEA2SS,2019.06,
BDCQ.SEA2SS,2019.09,
BDCQ.SEA2SS,2019.12,
BDCQ.SEA2SS,2020.03,
BDCQ.SEA2SS,2020.06,
BDCQ.SEA2SS,2020.09,
BDCQ.SEA2SS,2020.12,
BDCQ.SEA2ST,2011.06,
BDCQ.SEA2ST,2011.09,
BDCQ.SEA2ST,2011.12,
BDCQ.SEA2ST,2012.03,
BDCQ.SEA2ST,2012.06,
BDCQ.SEA2ST,2012.09,
BDCQ.SEA2ST,2012.12,
BDCQ.SEA2ST,2013.03,
BDCQ.SEA2ST,2013.06,
BDCQ.SEA2ST,2013.09,
BDCQ.SEA2ST,2013.12,
BDCQ.SEA2ST,2014.03,
BDCQ.SEA2ST,2014.06,
BDCQ.SEA2ST,2014.09,
BDCQ.SEA2ST,2014.12,
BDCQ.SEA2ST,2015.03,
BDCQ.SEA2ST,2015.06,
BDCQ.SEA2ST,2015.09,
BDCQ.SEA2ST,2015.12,
BDCQ.SEA2ST,2016.03,
BDCQ.SEA2ST,2016.06,
BDCQ.SEA2ST,2016.09,
BDCQ.SEA2ST,2016.12,
BDCQ.SEA2ST,2017.03,
BDCQ.SEA2ST,2017.06,
BDCQ.SEA2ST,2017.09,
BDCQ.SEA2ST,2017.12,
BDCQ.SEA2ST,2018.03,
BDCQ.SEA2ST,2018.06,
BDCQ.SEA2ST,2018.09,
BDCQ.SEA2ST,2018.12,
BDCQ.SEA2ST,2019.03,
BDCQ.SEA2ST,2019.06,
BDCQ.SEA2ST,2019.09,
BDCQ.SEA2ST,2019.12,
BDCQ.SEA2ST,2020.03,
BDCQ.SEA2ST,2020.06,
BDCQ.SEA2ST,2020.09,
BDCQ.SEA2ST,2020.12,
BDCQ.SEA2ZA,2011.06,20723.89906
BDCQ.SEA2ZA,2011.09,20977.4927
BDCQ.SEA2ZA,2011.12,21945.9631
BDCQ.SEA2ZA,2012.03,21066.79675
BDCQ.SEA2ZA,2012.06,21733.01429
BDCQ.SEA2ZA,2012.09,21818.00938
BDCQ.SEA2ZA,2012.12,22998.7772
BDCQ.SEA2ZA,2013.03,21752.98799
BDCQ.SEA2ZA,2013.06,22564.65905
BDCQ.SEA2ZA,2013.09,22701.89959
BDCQ.SEA2ZA,2013.12,24266.2982
BDCQ.SEA2ZA,2014.03,22588.30404
BDCQ.SEA2ZA,2014.06,23745.5104
BDCQ.SEA2ZA,2014.09,24192.00643
BDCQ.SEA2ZA,2014.12,25542.19322
BDCQ.SEA2ZA,2015.03,23780.24822
BDCQ.SEA2ZA,2015.06,24965.92074
BDCQ.SEA2ZA,2015.09,25699.79109
BDCQ.SEA2ZA,2015.12,26394.45859
BDCQ.SEA2ZA,2016.03,25803.88325
BDCQ.SEA2ZA,2016.06,26295.84944
BDCQ.SEA2ZA,2016.09,26557.3626
BDCQ.SEA2ZA,2016.12,27807.48896
BDCQ.SEA2ZA,2017.03,26928.9311
BDCQ.SEA2ZA,2017.06,27930.20184
BDCQ.SEA2ZA,2017.09,28194.94697
BDCQ.SEA2ZA,2017.12,29810.64764
BDCQ.SEA2ZA,2018.03,28535.74793
BDCQ.SEA2ZA,2018.06,29755.9132
BDCQ.SEA2ZA,2018.09,30011.32868
BDCQ.SEA2ZA,2018.12,31969.48652
BDCQ.SEA2ZA,2019.03,29796.22903
BDCQ.SEA2ZA,2019.06,31496.4333
BDCQ.SEA2ZA,2019.09,31801.8049
BDCQ.SEA2ZA,2019.12,34468.77053
BDCQ.SEA2ZA,2020.03,31708.64611
BDCQ.SEA2ZA,2020.06,31739.39974
BDCQ.SEA2ZA,2020.09,33578.09063
BDCQ.SEA2ZA,2020.12,34066.10422
BDCQ.SEA2ZA,2021.03,33799.28364
BDCQ.SEA2ZA,2021.06,34918.63434
BDCQ.SEA2ZS,2011.06,
BDCQ.SEA2ZS,2011.09,
BDCQ.SEA2ZS,2011.12,
BDCQ.SEA2ZS,2012.03,
BDCQ.SEA2ZS,2012.06,
BDCQ.SEA2ZS,2012.09,
BDCQ.SEA2ZS,2012.12,
BDCQ.SEA2ZS,2013.03,
BDCQ.SEA2ZS,2013.06,
BDCQ.SEA2ZS,2013.09,
BDCQ.SEA2ZS,2013.12,
BDCQ.SEA2ZS,2014.03,
BDCQ.SEA2ZS,2014.06,
BDCQ.SEA2ZS,2014.09,
BDCQ.SEA2ZS,2014.12,
BDCQ.SEA2ZS,2015.03,
BDCQ.SEA2ZS,2015.06,
BDCQ.SEA2ZS,2015.09,
BDCQ.SEA2ZS,2015.12,
BDCQ.SEA2ZS,2016.03,
BDCQ.SEA2ZS,2016.06,
BDCQ.SEA2ZS,2016.09,
BDCQ.SEA2ZS,2016.12,
BDCQ.SEA2ZS,2017.03,
BDCQ.SEA2ZS,2017.06,
BDCQ.SEA2ZS,2017.09,
BDCQ.SEA2ZS,2017.12,
BDCQ.SEA2ZS,2018.03,
BDCQ.SEA2ZS,2018.06,
BDCQ.SEA2ZS,2018.09,
BDCQ.SEA2ZS,2018.12,
BDCQ.SEA2ZS,2019.03,
BDCQ.SEA2ZS,2019.06,
BDCQ.SEA2ZS,2019.09,
BDCQ.SEA2ZS,2019.12,
BDCQ.SEA2ZS,2020.03,
BDCQ.SEA2ZS,2020.06,
BDCQ.SEA2ZS,2020.09,
BDCQ.SEA2ZS,2020.12,
BDCQ.SEA2ZT,2011.06,
BDCQ.SEA2ZT,2011.09,
BDCQ.SEA2ZT,2011.12,
BDCQ.SEA2ZT,2012.03,
BDCQ.SEA2ZT,2012.06,
BDCQ.SEA2ZT,2012.09,
BDCQ.SEA2ZT,2012.12,
BDCQ.SEA2ZT,2013.03,
BDCQ.SEA2ZT,2013.06,
BDCQ.SEA2ZT,2013.09,
BDCQ.SEA2ZT,2013.12,
BDCQ.SEA2ZT,2014.03,
BDCQ.SEA2ZT,2014.06,
BDCQ.SEA2ZT,2014.09,
BDCQ.SEA2ZT,2014.12,
BDCQ.SEA2ZT,2015.03,
BDCQ.SEA2ZT,2015.06,
BDCQ.SEA2ZT,2015.09,
BDCQ.SEA2ZT,2015.12,
BDCQ.SEA2ZT,2016.03,
BDCQ.SEA2ZT,2016.06,
BDCQ.SEA2ZT,2016.09,
BDCQ.SEA2ZT,2016.12,
BDCQ.SEA2ZT,2017.03,
BDCQ.SEA2ZT,2017.06,
BDCQ.SEA2ZT,2017.09,
BDCQ.SEA2ZT,2017.12,
BDCQ.SEA2ZT,2018.03,
BDCQ.SEA2ZT,2018.06,
BDCQ.SEA2ZT,2018.09,
BDCQ.SEA2ZT,2018.12,
BDCQ.SEA2ZT,2019.03,
BDCQ.SEA2ZT,2019.06,
BDCQ.SEA2ZT,2019.09,
BDCQ.SEA2ZT,2019.12,
BDCQ.SEA2ZT,2020.03,
BDCQ.SEA2ZT,2020.06,
BDCQ.SEA2ZT,2020.09,
BDCQ.SEA2ZT,2020.12,
BDCQ.SEB1X1A,2011.06,861378
BDCQ.SEB1X1A,2011.09,858190
BDCQ.SEB1X1A,2011.12,873965
BDCQ.SEB1X1A,2012.03,873451
BDCQ.SEB1X1A,2012.06,878362
BDCQ.SEB1X1A,2012.09,866777
BDCQ.SEB1X1A,2012.12,885222
BDCQ.SEB1X1A,2013.03,889861
BDCQ.SEB1X1A,2013.06,895594
BDCQ.SEB1X1A,2013.09,886757
BDCQ.SEB1X1A,2013.12,911191
BDCQ.SEB1X1A,2014.03,916827
BDCQ.SEB1X1A,2014.06,919513
BDCQ.SEB1X1A,2014.09,914889
BDCQ.SEB1X1A,2014.12,938035
BDCQ.SEB1X1A,2015.03,944717
BDCQ.SEB1X1A,2015.06,949211
BDCQ.SEB1X1A,2015.09,939280
BDCQ.SEB1X1A,2015.12,961417
BDCQ.SEB1X1A,2016.03,969242
BDCQ.SEB1X1A,2016.06,976839
BDCQ.SEB1X1A,2016.09,968714
BDCQ.SEB1X1A,2016.12,992838
BDCQ.SEB1X1A,2017.03,1000650
BDCQ.SEB1X1A,2017.06,1012407
BDCQ.SEB1X1A,2017.09,1002611
BDCQ.SEB1X1A,2017.12,1025975
BDCQ.SEB1X1A,2018.03,1032203
BDCQ.SEB1X1A,2018.06,1034382
BDCQ.SEB1X1A,2018.09,1017244
BDCQ.SEB1X1A,2018.12,1044370
BDCQ.SEB1X1A,2019.03,1051851
BDCQ.SEB1X1A,2019.06,1054335
BDCQ.SEB1X1A,2019.09,1042253
BDCQ.SEB1X1A,2019.12,1071084
BDCQ.SEB1X1A,2020.03,1071913
BDCQ.SEB1X1A,2020.06,1067482
BDCQ.SEB1X1A,2020.09,1047615
BDCQ.SEB1X1A,2020.12,1061549
BDCQ.SEB1X1A,2021.03,1063499
BDCQ.SEB1X1A,2021.06,1068714
BDCQ.SEB1X2A,2011.06,865528
BDCQ.SEB1X2A,2011.09,866953
BDCQ.SEB1X2A,2011.12,881091
BDCQ.SEB1X2A,2012.03,855492
BDCQ.SEB1X2A,2012.06,878991
BDCQ.SEB1X2A,2012.09,870957
BDCQ.SEB1X2A,2012.12,883967
BDCQ.SEB1X2A,2013.03,867458
BDCQ.SEB1X2A,2013.06,892787
BDCQ.SEB1X2A,2013.09,886313
BDCQ.SEB1X2A,2013.12,903782
BDCQ.SEB1X2A,2014.03,887024
BDCQ.SEB1X2A,2014.06,908728
BDCQ.SEB1X2A,2014.09,908194
BDCQ.SEB1X2A,2014.12,924547
BDCQ.SEB1X2A,2015.03,906837
BDCQ.SEB1X2A,2015.06,931761
BDCQ.SEB1X2A,2015.09,924596
BDCQ.SEB1X2A,2015.12,944175
BDCQ.SEB1X2A,2016.03,927767
BDCQ.SEB1X2A,2016.06,954934
BDCQ.SEB1X2A,2016.09,951510
BDCQ.SEB1X2A,2016.12,972194
BDCQ.SEB1X2A,2017.03,956291
BDCQ.SEB1X2A,2017.06,987106
BDCQ.SEB1X2A,2017.09,982813
BDCQ.SEB1X2A,2017.12,1004491
BDCQ.SEB1X2A,2018.03,995135
BDCQ.SEB1X2A,2018.06,1012132
BDCQ.SEB1X2A,2018.09,1002817
BDCQ.SEB1X2A,2018.12,1030271
BDCQ.SEB1X2A,2019.03,1023269
BDCQ.SEB1X2A,2019.06,1039774
BDCQ.SEB1X2A,2019.09,1034056
BDCQ.SEB1X2A,2019.12,1063632
BDCQ.SEB1X2A,2020.03,1052938
BDCQ.SEB1X2A,2020.06,1043070
BDCQ.SEB1X2A,2020.09,1033472
BDCQ.SEB1X2A,2020.12,1054417
BDCQ.SEB1X2A,2021.03,1045528
BDCQ.SEB1X2A,2021.06,1061050
BDCQ.SEB2X1A,2011.06,12239.56386
BDCQ.SEB2X1A,2011.09,12448.60592
BDCQ.SEB2X1A,2011.12,12944.91545
BDCQ.SEB2X1A,2012.03,12537.51181
BDCQ.SEB2X1A,2012.06,12858.96479
BDCQ.SEB2X1A,2012.09,12981.39215
